time[s],gyro_x[deg/s],gyro_y[deg/s],gyro_z[deg/s],height[m]
179.34,37.65633328,-33.90747043,16.67398857,-8.567474488
179.46,5.371479329,29.03956371,29.85087194,-8.567474488
179.58,-40.090258,-42.77599766,20.17103647,-8.322330361
179.71,-46.27304556,55.95293833,47.89571933,-8.078050378
179.83,-52.45583313,-47.33616875,35.5300869,-8.078050378
179.95,-24.47939261,28.78774875,49.77009347,-8.078050378
180.08,-45.46173733,-48.14747699,-44.39861414,-8.078050378
180.25,-41.15338118,-48.14747699,16.67398857,-8.078050378
180.37,-40.34207295,-41.15338118,-26.35382404,-8.322330361
180.49,-26.35382404,0,20.17103647,-8.322330361
180.62,35.78190186,0,-26.10200909,-8.245830422
180.74,-43.83912085,17.48529681,6.182787567,-8.245830422
180.86,53.26719866,51.64452489,-34.15922808,-8.245830422
180.98,0.811308238,-36.59321009,7.805404043,-8.245830422
181.11,18.29660505,-10.23938605,1.622616476,-8.000679488
181.28,32.28485395,-52.20407548,12.11381748,-8.245830422
181.4,-13.98824891,42.21644708,-6.182787567,-8.245830422
181.52,-21.79365295,57.01600422,-3.497047903,-8.169329978
181.65,36.84496775,27.16513228,50.83321665,-8.245830422
181.77,54.33026456,-9.67983547,-8.616769577,-8.169329978
181.89,-4.30835614,19.10791328,-54.0785069,-8.245830422
182.01,-34.97059362,2.433924714,14.24000656,-8.245830422
182.14,-27.16513228,26.91337462,-54.88981514,-7.924177425
182.31,36.59321009,40.090258,-19.35972824,-7.924177425
182.43,-25.5425158,-51.64452489,38.21582657,-8.169329978
182.56,47.0843538,-46.27304556,-33.5997348,-7.847674857
182.68,-36.84496775,-43.5873059,49.51833581,-7.847674857
182.8,25.29070085,-50.581459,-13.42869832,-7.847674857
182.93,-44.65042909,57.01600422,30.41042253,-7.847674857
183.05,30.66218018,11.5542669,23.66808438,-7.847674857
183.17,-2.433924714,22.0454679,-42.52424001,-8.092829029
183.34,19.35972824,6.182787567,-35.78190186,-8.016327575
183.46,10.49114371,0,8.616769577,-8.016327575
183.59,-16.67398857,-3.497047903,28.78774875,-8.261478178
183.71,-50.83321665,-38.46764152,56.76424657,-8.261478178
183.83,8.616769577,-4.30835614,-22.0454679,-8.261478178
183.96,8.616769577,36.84496775,23.41626942,-8.184977837
184.08,35.78190186,-43.5873059,-36.84496775,-8.506623593
184.24,52.45583313,-9.428077815,41.96468942,-8.261478178
184.37,-27.97644052,-30.41042253,45.71355228,-8.184977837
184.49,20.17103647,36.03365951,-23.41626942,-8.184977837
184.61,50.83321665,15.86262304,-53.26719866,-8.184977837
184.74,36.84496775,-48.95878523,41.15338118,-8.184977837
184.86,19.35972824,-16.67398857,43.83912085,-8.109346322
184.98,-49.77009347,-54.33026456,49.77009347,-7.8641925
185.11,-27.97644052,-40.34207295,52.20407548,-7.8641925
185.27,52.45583313,-19.35972824,42.77599766,-7.8641925
185.4,7.805404043,25.29070085,12.36557513,-7.8641925
185.52,32.28485395,-16.67398857,8.057218994,-7.619033489
185.64,-30.66218018,-30.66218018,-30.41042253,-7.786820181
185.77,-6.994095805,53.26719866,-31.22173076,-7.786820181
185.89,-20.98234471,47.0843538,56.20469598,-7.786820181
186.01,34.97059362,-29.85087194,33.34791985,-7.786820181
186.13,-9.67983547,6.182787567,16.67398857,-8.032844977
186.3,4.30835614,0.251814951,18.5483627,-8.277125912
186.42,42.77599766,49.21060018,-54.88981514,-8.19714838
186.54,40.090258,39.53070741,48.14747699,-8.19714838
186.66,-18.5483627,-23.41626942,2.433924714,-8.443164462
186.79,39.27894976,44.90218674,26.10200909,-8.19714838
186.91,-31.47348842,-4.056598485,47.0843538,-8.443164462
187.03,-55.95293833,-20.73052976,-24.73120756,-8.19714838
187.16,41.15338118,-9.428077815,34.71877867,-8.19714838
187.33,-39.27894976,-33.09616219,-48.14747699,-8.121516944
187.45,9.67983547,55.14157279,-51.89633984,-7.876363379
187.57,52.45583313,-22.85677614,9.176262864,-7.876363379
187.7,17.48529681,16.42217362,-36.03365951,-7.631204626
187.82,-42.77599766,50.581459,44.90218674,-7.631204626
187.94,54.33026456,53.26719866,12.61739009,-7.554700123
188.06,-24.47939261,-9.67983547,1.874431427,-7.554700123
188.23,25.29070085,-31.47348842,-9.67983547,-7.554700123
188.35,-55.14157279,-46.27304556,-17.23348186,-7.554700123
188.48,38.46764152,55.14157279,51.89633984,-7.554700123
188.6,-19.35972824,14.79955714,2.433924714,-7.723357106
188.72,-39.53070741,42.77599766,-19.61148589,-7.478195115
188.85,39.27894976,55.14157279,21.79365295,-7.723357106
188.97,-17.48529681,43.02781261,-56.76424657,-7.478195115
189.14,-20.17103647,53.51895632,-16.11443799,-7.646853212
189.26,21.79365295,36.03365951,41.71287447,-7.646853212
189.39,3.497047903,-9.428077815,-15.61086538,-7.646853212
189.51,26.35382404,-40.090258,17.17756118,-7.570348812
189.63,-1.622616476,-6.994095805,-19.66746387,-7.570348812
189.76,51.64452489,-26.35382404,-5.62329428,-7.570348812
189.88,-2.685739665,5.119664378,6.238765544,-7.570348812
190,18.29660505,-44.65042909,-13.68051327,-7.325183582
190.19,-48.14747699,33.34791985,44.65042909,-7.570348812
190.31,-37.65633328,-1.622616476,-15.61086538,-7.570348812
190.44,-22.85677614,12.36557513,-45.46173733,-7.325183582
190.56,-54.33026456,22.85677614,26.35382404,-7.493843907
190.68,6.994095805,-7.805404043,16.11443799,-7.570348812
190.81,3.497047903,20.98234471,16.92574623,-7.493843907
190.93,21.79365295,-2.685739665,35.5300869,-7.493843907
191.11,-12.36557513,-34.97059362,-37.0967827,-7.739005568
191.23,7.805404043,-11.30250924,54.58207951,-7.739005568
191.36,3.497047903,-21.79365295,-1.11904387,-7.739005568
191.48,-3.497047903,-19.10791328,45.71355228,-7.98416204
191.6,-27.97644052,10.74295866,19.10791328,-7.907659868
191.73,5.371479329,-45.20997967,-20.98234471,-7.662501777
191.85,4.560171091,-5.931029912,15.0513148,-7.662501777
192.02,-13.98824891,-51.64452489,-19.61148589,-7.417338497
192.15,21.79365295,0.811308238,22.91269682,-7.585997481
192.27,52.45583313,-30.66218018,-17.98886941,-7.585997481
192.39,-27.16513228,25.29070085,-40.34207295,-7.831157191
192.51,22.60496119,-20.17103647,36.84496775,-7.831157191
192.64,-46.52486051,-18.29660505,32.53661161,-7.831157191
192.76,49.77009347,36.03365951,4.811928747,-7.831157191
192.93,-48.95878523,-46.27304556,39.78252236,-7.831157191
193.05,3.497047903,-13.98824891,-40.090258,-7.506015176
193.18,-20.98234471,55.14157279,-12.36557513,-7.585997481
193.3,37.65633328,40.34207295,-26.35382404,-7.506015176
193.42,13.17688337,-32.28485395,-33.34791985,-7.752045936
193.55,-30.66218018,10.49114371,-8.309033945,-7.752045936
193.7,-5.371479329,48.14747699,-38.15990589,-7.996332793
193.87,31.47348842,8.057218994,-23.41626942,-7.996332793
193.99,34.97059362,-36.59321009,16.92574623,-7.919830702
194.11,-30.66218018,48.14747699,4.560171091,-7.919830702
194.23,-41.15338118,41.96468942,33.34791985,-7.919830702
194.36,-20.98234471,38.46764152,-33.09616219,-7.675542231
194.48,-27.97644052,-37.65633328,-25.29070085,-7.675542231
194.6,13.98824891,-23.66808438,24.47939261,-7.919830702
194.73,-13.98824891,-44.65042909,-34.15922808,-7.598168652
194.9,-41.15338118,10.49114371,35.78190186,-7.844197455
195.02,5.119664378,44.65042909,49.51833581,-8.089351701
195.15,-43.02781261,-35.78190186,-43.53138522,-8.012850224
195.27,54.0785069,-42.77599766,-41.90871145,-8.012850224
195.39,35.78190186,26.35382404,-39.78252236,-8.012850224
195.52,34.15922808,-23.41626942,-31.22173076,-8.012850224
195.64,-43.5873059,-38.21582657,41.90871145,-8.012850224
195.76,36.03365951,-17.23348186,-46.32902354,-7.936348241
195.89,16.67398857,1.874431427,40.84564555,-7.858976404
196.05,42.77599766,-21.79365295,-36.59321009,-7.858976404
196.17,53.26719866,20.17103647,-33.34791985,-7.537312665
196.3,-8.868527232,4.30835614,32.59258958,-7.537312665
196.42,19.91922152,26.91337462,32.08901698,-7.706839263
196.54,40.090258,23.41626942,-34.1033074,-7.460807542
196.67,16.67398857,-16.67398857,-41.15338118,-7.460807542
196.79,-16.42217362,19.35972824,51.33678926,-7.460807542
196.91,32.53661161,25.5425158,-35.27832925,-7.460807542
197.04,16.67398857,-26.10200909,-19.66746387,-7.14000215
197.2,32.28485395,20.17103647,-39.83850034,-7.14000215
197.32,-39.53070741,55.95293833,50.83321665,-7.14000215
197.44,-37.90809094,-50.83321665,40.64980858,-7.385171299
197.57,-51.08503161,19.10791328,-32.22887598,-7.553830751
197.69,-21.23410237,25.29070085,-42.46826203,-7.553830751
197.81,18.29660505,55.14157279,-11.30250924,-7.553830751
197.94,-0.811308238,57.01600422,57.26781917,-7.721618387
198.1,-36.59321009,-20.73052976,-9.987571102,-7.798991141
198.23,-12.11381748,17.73705446,-30.15860757,-7.721618387
198.35,-0.811308238,22.0454679,37.0967827,-7.721618387
198.47,24.47939261,8.868527232,-8.616769577,-7.721618387
198.6,-30.66218018,12.36557513,-24.73120756,-7.645983847
198.72,-2.685739665,20.17103647,19.41564892,-7.891142287
198.84,-29.85087194,-44.65042909,11.10667227,-7.891142287
198.97,22.60496119,7.805404043,-2.629761688,-7.891142287
199.09,-9.67983547,0,50.581459,-7.891142287
199.26,-18.29660505,47.33616875,-24.78712825,-7.891142287
199.39,-4.30835614,-49.77009347,-38.77537715,-7.56861007
199.51,-34.15922808,-34.97059362,16.11443799,-7.323444803
199.64,-50.83321665,-48.95878523,55.39338775,-7.323444803
199.76,21.79365295,-39.27894976,42.21644708,-7.323444803
199.88,28.78774875,-49.77009347,48.95878523,-7.323444803
200.01,-40.34207295,-41.96468942,-0.251814951,-7.56861007
200.13,-12.36557513,34.97059362,48.70702757,-7.56861007
200.3,32.28485395,-27.97644052,45.46173733,-7.738136209
200.42,6.994095805,-31.47348842,-24.47939261,-7.661632413
200.55,-39.27894976,-38.46764152,-36.84496775,-7.661632413
200.67,-28.78774875,13.98824891,-57.01600422,-7.661632413
200.8,-6.994095805,6.994095805,-4.30835614,-7.661632413
200.92,55.95293833,-53.26719866,-37.40451833,-7.661632413
201.04,-20.17103647,-33.09616219,5.371479329,-7.661632413
201.17,-43.83912085,-46.27304556,19.10791328,-7.906790522
201.34,-29.03956371,48.95878523,-38.97121413,-7.661632413
201.46,33.90747043,-55.14157279,1.930352108,-7.585128111
201.58,53.26719866,9.67983547,-27.41694723,-7.585128111
201.7,41.15338118,-42.77599766,-17.23348186,-7.585128111
201.83,41.15338118,-52.45583313,52.95940574,-7.585128111
201.95,-48.95878523,-24.47939261,1.314880844,-7.585128111
202.07,-52.45583313,-25.29070085,-41.71287447,-7.508623303
202.2,-38.46764152,-36.59321009,40.34207295,-7.263456767
202.37,52.45583313,-5.931029912,26.35382404,-7.508623303
202.5,49.77009347,36.03365951,-55.95293833,-7.677280958
202.62,-54.33026456,-1.622616476,-1.063123189,-7.677280958
202.74,14.79955714,12.36557513,-51.08503161,-7.922438736
202.87,-51.64452489,-14.79955714,-32.53661161,-7.845066806
202.99,41.96468942,-48.14747699,20.17103647,-7.845066806
203.11,-44.65042909,-47.33616875,-6.994095805,-7.845066806
203.24,-29.85087194,18.29660505,28.78774875,-7.845066806
203.4,8.616769577,38.46764152,-54.33026456,-7.845066806
203.53,42.77599766,-51.64452489,-0.251814951,-7.523402681
203.65,-41.15338118,24.47939261,51.39276724,-7.523402681
203.77,13.98824891,-4.30835614,-9.67983547,-7.600776759
203.9,17.48529681,-22.60496119,-18.29660505,-7.523402681
204.02,-34.15922808,-29.59911429,1.874431427,-7.523402681
204.15,39.27894976,-56.76424657,43.83912085,-7.27910585
204.27,49.77009347,-41.96468942,57.01600422,-7.27910585
204.39,-9.67983547,6.994095805,6.182787567,-7.447766846
204.51,-11.30250924,30.66218018,55.39338775,-7.447766846
204.64,53.51895632,12.36557513,10.99477361,-7.692929481
204.76,26.35382404,-19.10791328,-39.83850034,-7.692929481
204.88,17.48529681,-42.77599766,-38.21582657,-7.616425386
205.01,56.76424657,55.14157279,-45.20997967,-7.616425386
205.13,-8.868527232,-41.96468942,15.86262304,-7.861584452
205.25,-43.02781261,-52.45583313,-1.314880844,-7.861584452
205.37,-36.03365951,-20.98234471,-4.25243546,-7.784212116
205.54,29.59911429,9.67983547,23.97582001,-7.784212116
205.66,53.26719866,19.35972824,-2.126189082,-8.030236968
205.79,38.46764152,-46.27304556,8.616769577,-8.030236968
205.91,16.67398857,6.182787567,22.85677614,-8.030236968
206.03,-46.27304556,-31.47348842,51.89633984,-7.784212116
206.15,-42.77599766,51.64452489,26.35382404,-7.708577984
206.28,13.98824891,-4.30835614,7.553646388,-7.708577984
206.4,-51.64452489,-35.78190186,55.70112338,-7.708577984
206.57,45.46173733,3.497047903,-3.497047903,-7.708577984
206.69,10.49114371,-12.36557513,14.24000656,-7.708577984
206.81,52.45583313,12.92512572,-20.73052976,-7.632073992
206.93,-30.66218018,15.61086538,-3.245290247,-7.632073992
207.06,-9.67983547,27.97644052,-14.79955714,-7.876363379
207.18,-2.685739665,-15.61086538,-5.371479329,-7.800729849
207.31,53.26719866,56.20469598,-36.03365951,-7.800729849
207.43,5.119664378,-41.71287447,27.97644052,-7.800729849
207.59,-36.84496775,55.39338775,47.33616875,-7.724226466
207.72,27.97644052,-17.23348186,53.51895632,-7.724226466
207.84,41.15338118,-12.92512572,-40.090258,-7.724226466
207.97,27.16513228,22.85677614,42.77599766,-7.724226466
208.09,13.17688337,-38.46764152,53.26719866,-7.646853212
208.21,-24.47939261,35.78190186,-52.45583313,-7.646853212
208.33,-44.65042909,28.78774875,-51.64452489,-7.646853212
208.46,-16.67398857,38.46764152,-9.931650421,-7.646853212
208.62,-2.685739665,-16.67398857,-41.65695379,-7.326052972
208.75,25.29070085,-29.85087194,47.64390438,-7.571218183
208.87,-16.67398857,-37.65633328,33.09616219,-7.571218183
208.99,-27.97644052,-21.79365295,-12.92512572,-7.571218183
209.12,16.67398857,20.17103647,-0.559550583,-7.571218183
209.24,20.98234471,42.77599766,51.64452489,-7.739874926
209.36,-33.34791985,-32.53661161,0.559550583,-7.571218183
209.49,18.29660505,-23.66808438,-19.10791328,-7.494713284
209.65,-34.97059362,43.02781261,-41.20930187,-7.739874926
209.77,39.27894976,-2.433924714,41.65695379,-7.739874926
209.9,19.91922152,46.52486051,-5.931029912,-7.739874926
210.02,-15.0513148,15.0513148,0,-7.663371141
210.14,35.78190186,18.5483627,40.34207295,-7.663371141
210.26,-9.67983547,-11.30250924,-50.83321665,-7.663371141
210.39,-9.67983547,0,-2.126189082,-7.58686685
210.51,55.95293833,-48.95878523,-1.314880844,-7.58686685
210.68,55.14157279,-12.11381748,-23.66808438,-7.832026542
210.8,-48.95878523,-8.616769577,50.02190842,-7.832026542
210.92,-34.15922808,40.34207295,8.057218994,-7.832026542
211.05,-26.35382404,-42.77599766,-28.78774875,-7.755523365
211.17,-8.868527232,51.64452489,34.15922808,-8.000679488
211.29,-36.84496775,-20.17103647,54.0785069,-8.000679488
211.42,18.29660505,-26.35382404,42.52424001,-7.924177425
211.54,20.98234471,-20.17103647,52.20407548,-8.000679488
211.71,-53.26719866,-46.27304556,48.14747699,-7.755523365
211.83,-21.79365295,-56.76424657,-30.41042253,-7.678150321
211.95,34.97059362,-45.46173733,-30.41042253,-7.678150321
212.08,-29.85087194,-38.46764152,-23.66808438,-7.924177425
212.2,-33.34791985,-39.27894976,-10.49114371,-7.924177425
212.33,56.76424657,36.84496775,17.48529681,-7.924177425
212.45,-26.35382404,-14.79955714,-3.748862854,-7.846805507
212.58,8.616769577,20.17103647,22.35320353,-8.092829029
212.74,-50.83321665,-53.26719866,-24.73120756,-7.846805507
212.86,34.97059362,-28.78774875,11.30250924,-7.770302428
212.99,55.14157279,-34.97059362,-18.29660505,-8.015458237
213.11,-17.48529681,21.79365295,-19.35972824,-7.770302428
213.23,-41.15338118,53.26719866,32.033039,-8.015458237
213.35,31.47348842,10.49114371,-14.79955714,-7.770302428
213.48,50.83321665,12.36557513,-17.54121749,-7.770302428
213.6,5.371479329,-5.931029912,19.55556521,-7.770302428
213.76,-2.685739665,-22.60496119,-7.301831437,-7.694668205
213.89,-53.51895632,-53.26719866,-5.119664378,-7.694668205
214.01,43.5873059,26.35382404,-8.057218994,-7.938956272
214.13,-13.17688337,-53.26719866,18.0447901,-8.67439743
214.26,-30.66218018,45.46173733,-28.48001312,-8.67439743
214.38,29.59911429,40.090258,-26.85739665,-7.938956272
214.5,-35.22235127,-5.371479329,36.90094572,-7.862453801
214.62,2.433924714,-41.96468942,-11.80608185,-7.862453801
214.79,0.811308238,-36.59321009,15.0513148,-7.862453801
214.91,-37.65633328,-22.60496119,-47.0843538,-7.862453801
215.04,-31.47348842,32.53661161,52.70764808,-7.862453801
215.16,40.34207295,-40.90156623,52.95940574,-7.786820181
215.28,-15.61086538,-12.92512572,-53.82669195,-7.786820181
215.41,-39.27894976,19.35972824,33.34791985,-8.031975641
215.53,-48.14747699,-31.47348842,0.559550583,-7.786820181
215.65,47.0843538,11.30250924,-19.86330084,-8.031975641
215.82,-52.70764808,-50.02190842,50.63737968,-8.031975641
215.94,-39.53070741,-15.86262304,-2.378004033,-7.955473784
216.07,-37.65633328,10.49114371,-44.39861414,-8.199756351
216.19,-34.97059362,-36.59321009,56.70826859,-7.955473784
216.31,-45.46173733,14.24000656,-33.40389782,-7.955473784
216.44,-17.48529681,42.21644708,-54.63800019,-7.878971423
216.56,-10.49114371,1.874431427,-40.90156623,-7.878971423
216.68,20.98234471,-4.30835614,38.46764152,-7.878971423
216.81,-44.65042909,-28.78774875,-27.97644052,-7.878971423
216.93,56.76424657,27.16513228,-10.49114371,-8.124124933
217.05,36.59321009,-9.67983547,6.74233815,-8.124124933
217.18,-45.71355228,30.41042253,-48.90286455,-8.124124933
217.3,-14.24000656,47.89571933,28.03241849,-8.124124933
217.42,-1.874431427,11.30250924,34.71877867,-8.124124933
217.54,-34.97059362,43.83912085,14.24000656,-8.289296358
217.67,-3.497047903,-40.090258,-41.71287447,-8.289296358
217.79,35.78190186,-1.622616476,-10.49114371,-8.044146344
217.96,53.26719866,43.02781261,-29.59911429,-8.044146344
218.08,32.28485395,22.0454679,-36.34139514,-8.044146344
218.2,38.46764152,-50.581459,-2.993475296,-8.289296358
218.33,-32.28485395,29.03956371,18.80017765,-8.044146344
218.45,-18.29660505,-33.09616219,41.15338118,-8.044146344
218.57,0,27.16513228,-35.22235127,-8.044146344
218.69,-30.66218018,-55.14157279,-26.6055817,-7.967644568
218.82,-50.83321665,-20.17103647,-7.497668411,-8.044146344
218.98,53.26719866,-41.96468942,-16.11443799,-8.212796201
219.11,48.95878523,13.17688337,8.616769577,-8.212796201
219.23,48.95878523,34.15922808,42.21644708,-8.212796201
219.35,-47.33616875,0,11.5542669,-7.967644568
219.47,12.11381748,10.49114371,15.86262304,-7.967644568
219.6,-8.868527232,-38.46764152,-40.090258,-7.722487747
219.72,4.30835614,51.64452489,16.92574623,-7.722487747
219.84,55.95293833,-55.95293833,38.71939918,-7.645983847
220,14.79955714,16.67398857,-24.47939261,-7.891142287
220.13,22.60496119,-25.29070085,-7.245910756,-7.891142287
220.25,-22.0454679,-28.78774875,-32.78842656,-7.645983847
220.38,54.0785069,-4.30835614,-50.27366607,-7.891142287
220.5,-27.16513228,-25.29070085,53.26719866,-8.136295539
220.62,-38.46764152,-39.27894976,-18.0447901,-8.136295539
220.75,6.994095805,-32.28485395,-56.51243162,-8.136295539
220.87,-41.15338118,-56.76424657,36.84496775,-8.136295539
221.04,10.49114371,33.34791985,56.76424657,-8.060663706
221.16,-31.47348842,-18.29660505,-32.53661161,-8.060663706
221.28,52.45583313,41.15338118,-57.01600422,-8.060663706
221.41,-30.66218018,16.67398857,-48.95878523,-8.060663706
221.53,-34.15922808,40.34207295,-5.119664378,-8.304074739
221.65,28.78774875,33.34791985,-19.35972824,-8.304074739
221.78,-40.34207295,6.182787567,9.428077815,-8.304074739
221.9,35.78190186,34.15922808,13.17688337,-8.304074739
222.06,-16.67398857,-52.45583313,30.66218018,-8.304074739
222.18,-19.35972824,6.994095805,45.20997967,-8.304074739
222.31,3.245290247,42.77599766,57.0719822,-8.228444002
222.43,7.553646388,-15.0513148,-8.812606551,-8.228444002
222.55,-34.41104303,-36.03365951,5.427457306,-8.228444002
222.68,50.581459,-16.67398857,-17.23348186,-8.228444002
222.8,-17.48529681,29.85087194,42.1605264,-8.304074739
222.92,13.17688337,-45.20997967,24.67522959,-8.472720813
223.09,-45.46173733,-32.84434724,47.02843312,-8.228444002
223.21,55.14157279,-28.5359911,38.97121413,-8.228444002
223.33,34.15922808,-30.41042253,55.39338775,-8.397091176
223.45,44.65042909,-1.622616476,-37.40451833,-8.962997516
223.58,34.97059362,-7.805404043,-30.66218018,-9.131633998
223.7,32.28485395,-16.67398857,-19.61148589,-8.88737108
223.82,12.11381748,33.90747043,43.89504153,-8.472720813
223.95,15.61086538,41.71287447,9.987571102,-8.472720813
224.11,-36.84496775,43.5873059,15.61086538,-8.397091176
224.23,39.27894976,-48.95878523,-55.95293833,-8.641364431
224.36,-20.17103647,47.33616875,39.53070741,-8.641364431
224.48,-30.66218018,-28.78774875,-30.41042253,-8.641364431
224.6,42.77599766,-39.27894976,-9.67983547,-8.641364431
224.73,-33.34791985,-2.433924714,-25.5425158,-8.641364431
224.85,-16.67398857,-46.02128791,28.78774875,-8.397091176
224.98,41.96468942,2.937554616,31.47348842,-8.397091176
225.14,-50.83321665,-36.59321009,-18.5483627,-8.397091176
225.27,15.61086538,19.35972824,16.42217362,-8.397091176
225.39,4.30835614,8.868527232,18.29660505,-8.565735896
225.51,3.497047903,23.66808438,41.96468942,-9.131633998
225.63,41.96468942,-43.83912085,-57.01600422,-9.300268026
225.75,-22.85677614,30.41042253,39.83850034,-9.545391461
225.88,-46.52486051,-8.057218994,41.71287447,-9.790509711
226,-22.85677614,-6.182787567,-55.95293833,-10.03475359
226.16,32.28485395,16.67398857,-23.41626942,-10.03475359
226.29,-15.86262304,-18.29660505,-12.92512572,-10.20424365
226.41,-33.34791985,-35.78190186,-4.056598485,-10.20424365
226.54,55.95293833,47.33616875,53.77077127,-10.44934796
226.66,51.64452489,54.33026456,-28.5359911,-10.20424365
226.78,-27.97644052,36.84496775,9.67983547,-10.44934796
226.91,41.96468942,-12.92512572,-30.66218018,-10.3719929
227.03,21.79365295,23.91984203,53.26719866,-10.44934796
